t,direction,z_SH,sh_hour
2026-01-26T13:30:00+00:00,short,0.7863493180468774,2026-01-26T13:00:00+00:00
2026-01-30T07:00:00+00:00,short,-1.8432517413875515,2026-01-30T07:00:00+00:00
2026-01-30T14:00:00+00:00,short,0.7513122099888055,2026-01-30T14:00:00+00:00
2026-02-01T14:45:00+00:00,short,0.48502183427580875,2026-02-01T14:00:00+00:00
2026-02-04T03:00:00+00:00,short,0.9310053401240755,2026-02-04T03:00:00+00:00
2026-02-05T14:00:00+00:00,short,0.403190280902394,2026-02-05T14:00:00+00:00
2026-02-05T21:15:00+00:00,short,2.002328194150396,2026-02-05T21:00:00+00:00
2026-02-26T07:30:00+00:00,long,0.8124453209102265,2026-02-26T07:00:00+00:00
2026-02-26T14:00:00+00:00,long,-0.07913327179268687,2026-02-26T14:00:00+00:00
2026-03-04T09:45:00+00:00,long,0.5174407534152762,2026-03-04T09:00:00+00:00
2026-03-04T16:15:00+00:00,long,0.831060718339482,2026-03-04T16:00:00+00:00
2026-03-04T22:30:00+00:00,long,0.4340976258329666,2026-03-04T22:00:00+00:00
2026-03-05T11:15:00+00:00,long,1.2194668513296696,2026-03-05T11:00:00+00:00
2026-03-05T17:15:00+00:00,long,0.7297766867454342,2026-03-05T17:00:00+00:00
2026-03-16T00:30:00+00:00,long,-0.5255167781151137,2026-03-16T00:00:00+00:00
2026-03-16T18:45:00+00:00,long,-0.8548706232479403,2026-03-16T18:00:00+00:00
2026-03-17T19:45:00+00:00,long,1.640221078871845,2026-03-17T19:00:00+00:00
2026-03-27T19:30:00+00:00,short,-0.9623677131722451,2026-03-27T19:00:00+00:00
2026-03-28T07:45:00+00:00,short,2.4656693096420854,2026-03-28T07:00:00+00:00
2026-04-08T00:30:00+00:00,long,2.088122400889869,2026-04-08T00:00:00+00:00
2026-04-08T07:30:00+00:00,long,1.4779342566463434,2026-04-08T07:00:00+00:00
2026-04-08T13:30:00+00:00,long,0.33319021962018563,2026-04-08T13:00:00+00:00
2026-04-14T21:30:00+00:00,long,-0.8907928220594523,2026-04-14T21:00:00+00:00
2026-04-15T05:15:00+00:00,long,-0.5384731799014265,2026-04-15T05:00:00+00:00
2026-04-18T03:45:00+00:00,long,0.8210235869276189,2026-04-18T03:00:00+00:00
2026-05-04T03:30:00+00:00,long,0.8227832575778349,2026-05-04T03:00:00+00:00
2026-05-04T22:30:00+00:00,long,-1.1459369073704337,2026-05-04T22:00:00+00:00
2026-05-06T16:15:00+00:00,long,-0.5010527405850337,2026-05-06T16:00:00+00:00
2026-05-06T23:00:00+00:00,long,0.49480546528666297,2026-05-06T23:00:00+00:00
2026-05-16T08:00:00+00:00,short,-1.8156784807576687,2026-05-16T08:00:00+00:00
2026-05-16T14:45:00+00:00,short,-0.09045617188964158,2026-05-16T14:00:00+00:00
2026-05-28T17:45:00+00:00,short,-0.5631208155092811,2026-05-28T17:00:00+00:00
2026-06-03T18:45:00+00:00,short,0.9504438059873515,2026-06-03T18:00:00+00:00
2026-06-04T10:30:00+00:00,short,-0.29898234087613923,2026-06-04T10:00:00+00:00
2026-06-04T17:00:00+00:00,short,-0.6127120992571948,2026-06-04T17:00:00+00:00
2026-06-04T23:45:00+00:00,short,-0.7841799645458148,2026-06-04T23:00:00+00:00
2026-06-26T06:15:00+00:00,short,0.6363970291552598,2026-06-26T06:00:00+00:00
2026-07-01T03:45:00+00:00,short,0.1372026057399482,2026-07-01T03:00:00+00:00
2026-07-01T18:30:00+00:00,short,2.4813877493221126,2026-07-01T18:00:00+00:00
2026-07-06T05:15:00+00:00,long,0.081617496237089,2026-07-06T05:00:00+00:00
2026-07-06T17:45:00+00:00,long,0.0067607931091842694,2026-07-06T17:00:00+00:00
2026-07-15T23:30:00+00:00,long,0.656836230731114,2026-07-15T23:00:00+00:00
2026-07-16T06:30:00+00:00,long,-0.5929616662467229,2026-07-16T06:00:00+00:00
2026-07-21T01:30:00+00:00,long,0.01138542396609737,2026-07-21T01:00:00+00:00
2026-07-21T21:00:00+00:00,long,1.0878633970845164,2026-07-21T21:00:00+00:00
2026-07-22T03:00:00+00:00,long,0.6811969463762457,2026-07-22T03:00:00+00:00
2026-08-20T09:45:00+00:00,long,-0.6096807186838673,2026-08-20T09:00:00+00:00
2026-08-20T16:00:00+00:00,long,1.8280508509627127,2026-08-20T16:00:00+00:00
2026-08-20T22:00:00+00:00,long,-1.3219117758132095,2026-08-20T22:00:00+00:00
2026-08-21T06:00:00+00:00,long,-0.7299044539460255,2026-08-21T06:00:00+00:00
2026-08-21T19:30:00+00:00,long,0.4753873905227704,2026-08-21T19:00:00+00:00
2026-08-22T03:45:00+00:00,long,0.9437063377973568,2026-08-22T03:00:00+00:00
2026-08-22T09:45:00+00:00,long,0.5060997269125167,2026-08-22T09:00:00+00:00
