t,direction,z_SH,sh_hour
2026-03-17T08:00:00+00:00,long,0.5917449510961033,2026-03-17T08:00:00+00:00
2026-03-17T15:15:00+00:00,long,1.3119109934748725,2026-03-17T15:00:00+00:00
2026-03-28T06:15:00+00:00,short,-1.6707145217072992,2026-03-28T06:00:00+00:00
2026-04-11T19:45:00+00:00,long,-0.5149934081185474,2026-04-11T19:00:00+00:00
2026-04-28T07:15:00+00:00,short,0.10062881481103282,2026-04-28T07:00:00+00:00
2026-04-28T13:15:00+00:00,short,-1.582794459523183,2026-04-28T13:00:00+00:00
2026-05-08T07:45:00+00:00,short,0.9094073074167899,2026-05-08T07:00:00+00:00
2026-05-08T15:45:00+00:00,short,-0.3408860655640194,2026-05-08T15:00:00+00:00
2026-05-09T17:00:00+00:00,short,-0.8952292056694534,2026-05-09T17:00:00+00:00
2026-05-14T09:00:00+00:00,short,-0.27226840185387907,2026-05-14T09:00:00+00:00
2026-05-16T10:30:00+00:00,short,1.7906225134447176,2026-05-16T10:00:00+00:00
2026-05-16T18:45:00+00:00,short,-1.2957983416445151,2026-05-16T18:00:00+00:00
2026-05-18T08:00:00+00:00,short,-1.048274596509265,2026-05-18T08:00:00+00:00
2026-05-18T15:45:00+00:00,short,-0.05386067892247874,2026-05-18T15:00:00+00:00
2026-05-23T08:45:00+00:00,short,0.892236391585489,2026-05-23T08:00:00+00:00
2026-05-23T23:30:00+00:00,short,-0.6977436397572335,2026-05-23T23:00:00+00:00
2026-05-28T17:45:00+00:00,short,-1.331983248905051,2026-05-28T17:00:00+00:00
2026-06-03T01:45:00+00:00,short,-1.5268005959290691,2026-06-03T01:00:00+00:00
2026-06-03T14:45:00+00:00,short,-1.0285447862189891,2026-06-03T14:00:00+00:00
2026-06-15T17:00:00+00:00,long,0.22424480622406312,2026-06-15T17:00:00+00:00
2026-06-16T13:00:00+00:00,long,-0.03463611413501306,2026-06-16T13:00:00+00:00
2026-06-16T19:45:00+00:00,long,-1.0064811650956582,2026-06-16T19:00:00+00:00
2026-06-17T07:45:00+00:00,long,-0.9884076839794318,2026-06-17T07:00:00+00:00
2026-07-03T03:30:00+00:00,long,1.6738033966063406,2026-07-03T03:00:00+00:00
2026-07-15T05:00:00+00:00,long,1.6552662587360647,2026-07-15T05:00:00+00:00
2026-07-15T18:15:00+00:00,long,-0.6348336169598177,2026-07-15T18:00:00+00:00
2026-07-16T00:30:00+00:00,long,0.7783536500502476,2026-07-16T00:00:00+00:00
2026-07-16T06:30:00+00:00,long,-0.35768174154943233,2026-07-16T06:00:00+00:00
2026-08-02T00:00:00+00:00,short,-1.1490121651275877,2026-08-02T00:00:00+00:00
2026-08-02T14:15:00+00:00,short,0.3396362046691908,2026-08-02T14:00:00+00:00
2026-09-02T02:15:00+00:00,short,-0.2574292864112488,2026-09-02T02:00:00+00:00
2026-09-02T23:45:00+00:00,short,-0.25102007266179915,2026-09-02T23:00:00+00:00
2026-09-03T07:00:00+00:00,short,0.45451356058668085,2026-09-03T07:00:00+00:00
