exit_reason,exit_price,exit_time_utc,r,mfe_r,mae_r,mfe_time_utc,mae_time_utc,position_id,symbol,side,is_btc,has_tp,his_outcome,his_r,his_exit_type,confidence_rank
timeout,210.17,2026-07-05 11:15:00+00:00,-0.203,0.6559241706161119,-0.3611374407582937,2026-07-04 17:30:00+00:00,2026-07-05 10:00:00+00:00,TAOUSDT-2026-07-04-long,TAOUSDT,long,False,False,win,0.553,manual_close,3
timeout,463.05,2026-07-05 20:00:00+00:00,0.212,0.6972928630024612,-0.20139458572600366,2026-07-05 03:30:00+00:00,2026-07-04 21:15:00+00:00,ZECUSDT-2026-07-04-short,ZECUSDT,short,False,False,win,0.655,take_profit,3
timeout,70.405,2026-07-06 10:15:00+00:00,0.437,1.062975027144408,-0.0741042345276863,2026-07-06 01:00:00+00:00,2026-07-05 11:00:00+00:00,HYPEUSDT-2026-07-05-long,HYPEUSDT,long,False,False,win,0.546,take_profit,3
timeout,0.1046,2026-07-07 09:15:00+00:00,0.305,0.5593220338983044,-0.52542372881356,2026-07-06 12:00:00+00:00,2026-07-06 21:00:00+00:00,OPUSDT-2026-07-06-short,OPUSDT,short,False,False,win,0.589,take_profit,3
timeout,0.0635,2026-07-07 09:30:00+00:00,-0.066,0.11315789473684203,-0.09868421052631585,2026-07-06 23:00:00+00:00,2026-07-06 12:00:00+00:00,MEUSDT-2026-07-06-long,MEUSDT,long,False,False,win,0.154,manual_close,3
target,0.19276,2026-07-07 11:00:00+00:00,0.647,0.848999999999999,-0.47400000000000175,2026-07-07 14:15:00+00:00,2026-07-06 21:00:00+00:00,XLMUSDT-2026-07-06-short,XLMUSDT,short,False,True,win,0.439,take_profit,3
stop,6.752,2026-07-09 06:30:00+00:00,-1.0,0.17765042979942508,-1.163323782234958,2026-07-08 15:00:00+00:00,2026-07-09 07:30:00+00:00,AVAXUSDT-2026-07-08-short,AVAXUSDT,short,False,True,loss,,stop_loss,2
timeout,78.94,2026-07-10 13:45:00+00:00,0.145,0.27938342967244767,-0.18882466281310298,2026-07-10 10:15:00+00:00,2026-07-09 16:15:00+00:00,SOLUSDT-2026-07-09-long,SOLUSDT,long,False,False,breakeven,0.018,breakeven,3
target,64000.0,2026-07-10 02:45:00+00:00,0.448,0.8755113600604174,-0.24664862483479205,2026-07-10 13:45:00+00:00,2026-07-10 00:30:00+00:00,BTCUSDT-2026-07-09-long,BTCUSDT,long,True,True,win,0.502,take_profit,3
timeout,0.3468,2026-07-11 18:00:00+00:00,-0.155,0.027972027972027993,-0.22797202797202767,2026-07-11 02:15:00+00:00,2026-07-11 12:00:00+00:00,GENIUSUSDT-2026-07-10-long,GENIUSUSDT,long,False,False,win,0.476,manual_close,2
timeout,62437.2,2026-07-14 03:30:00+00:00,-0.277,0.35771040654169256,-0.7639435315899102,2026-07-13 08:45:00+00:00,2026-07-13 18:15:00+00:00,BTCUSDT-2026-07-13-long,BTCUSDT,long,True,True,win,0.789,manual_close,3
timeout,0.2349,2026-07-15 00:15:00+00:00,-0.329,0.2747747747747746,-0.5585585585585584,2026-07-14 13:45:00+00:00,2026-07-14 03:15:00+00:00,EIGENUSDT-2026-07-14-long,EIGENUSDT,long,False,True,unknown,,unknown,1
timeout,0.00925,2026-07-15 02:00:00+00:00,0.275,1.0200000000000005,-0.02999999999999966,2026-07-14 06:15:00+00:00,2026-07-14 13:30:00+00:00,TRIAUSDT-2026-07-14-long,TRIAUSDT,long,False,False,win,0.65,manual_close,2
timeout,64781.6,2026-07-15 21:30:00+00:00,-0.047,0.17578650174778182,-0.5897418660930334,2026-07-15 07:15:00+00:00,2026-07-15 15:45:00+00:00,BTCUSDT-2026-07-15-short,BTCUSDT,short,True,True,win,0.041,manual_close,3
target,64260.0,2026-07-17 18:45:00+00:00,0.426,0.4869707868004258,-0.6813048141838614,2026-07-17 18:45:00+00:00,2026-07-17 13:30:00+00:00,BTCUSDT-2026-07-17-long-scalp,BTCUSDT,long,True,True,win,,take_profit,2
timeout,63942.4,2026-07-18 02:00:00+00:00,0.156,0.3377828351350147,-0.4725808569302824,2026-07-17 18:45:00+00:00,2026-07-17 13:30:00+00:00,BTCUSDT-2026-07-17-long-swing,BTCUSDT,long,True,True,win,1.52,take_profit,3
timeout,555.23,2026-07-19 12:15:00+00:00,0.838,1.7676620538965733,-0.340859431900951,2026-07-19 08:30:00+00:00,2026-07-18 13:15:00+00:00,ZECUSDT-2026-07-18-long,ZECUSDT,long,False,False,win,1.143,manual_close,3
timeout,65813.4,2026-07-22 07:45:00+00:00,0.247,0.3476137315099066,-0.5283979905107483,2026-07-22 07:30:00+00:00,2026-07-21 14:00:00+00:00,BTCUSDT-2026-07-21-short,BTCUSDT,short,True,False,win,0.887,take_profit,3
target,526.46,2026-07-22 03:45:00+00:00,0.472,0.9713476070528995,-0.27644836272040224,2026-07-22 07:30:00+00:00,2026-07-21 14:00:00+00:00,ZECUSDT-2026-07-21-short,ZECUSDT,short,False,True,win,0.532,take_profit,3
stop,0.09264,2026-07-22 19:15:00+00:00,-1.0,0.11036036036036134,-1.0788288288288295,2026-07-22 12:15:00+00:00,2026-07-22 19:30:00+00:00,ENAUSDT-2026-07-22-short,ENAUSDT,short,False,False,loss,-1.0,stop_loss,3
timeout,1.902,2026-07-24 09:15:00+00:00,0.283,0.43434343434343275,-0.07070707070707175,2026-07-24 07:00:00+00:00,2026-07-23 10:00:00+00:00,NEARUSDT-2026-07-23-long,NEARUSDT,long,False,False,loss,,stop_loss,2
timeout,1.0906,2026-07-24 14:00:00+00:00,-0.306,0.1111111111111111,-0.34019204389574687,2026-07-24 07:00:00+00:00,2026-07-24 13:45:00+00:00,XRPUSDT-2026-07-23-long,XRPUSDT,long,False,True,win,0.018,manual_close,2
target,65500.0,2026-07-24 07:00:00+00:00,0.55,0.7668939863608164,-0.8713577185368879,2026-07-24 07:15:00+00:00,2026-07-24 14:15:00+00:00,BTCUSDT-2026-07-23-long,BTCUSDT,long,True,True,win,0.705,take_profit,3
timeout,5.264,2026-07-25 07:15:00+00:00,-0.471,0.008174386920981236,-0.9046321525885554,2026-07-24 07:30:00+00:00,2026-07-24 14:45:00+00:00,INJUSDT-2026-07-24-long,INJUSDT,long,False,False,loss,,stop_loss,3
timeout,63910.1,2026-07-25 09:15:00+00:00,-0.669,0.12341915818146149,-0.8274855697516054,2026-07-24 10:00:00+00:00,2026-07-24 14:15:00+00:00,BTCUSDT-2026-07-24-long,BTCUSDT,long,True,True,win,0.277,manual_close,3
timeout,572.1,2026-07-26 08:45:00+00:00,0.273,0.3216977389924634,-0.01864339547798598,2026-07-26 07:00:00+00:00,2026-07-25 09:00:00+00:00,BNBUSDT-2026-07-25-long,BNBUSDT,long,False,False,win,0.465,take_profit,3
target,0.035,2026-07-25 12:00:00+00:00,0.77,1.7471264367816044,-0.3160919540229886,2026-07-26 02:15:00+00:00,2026-07-26 05:00:00+00:00,EDUUSDT-2026-07-25-long,EDUUSDT,long,False,True,win,0.705,manual_close,3
target,64500.0,2026-07-27 14:30:00+00:00,0.463,1.5448028673835152,-0.40721234730451683,2026-07-28 01:00:00+00:00,2026-07-27 13:45:00+00:00,BTCUSDT-2026-07-27-short,BTCUSDT,short,True,True,win,0.515,take_profit,3
timeout,469.09,2026-07-28 09:30:00+00:00,1.34,1.442140190792201,-0.2978017420157612,2026-07-28 06:15:00+00:00,2026-07-27 13:45:00+00:00,ZECUSDT-2026-07-27-short,ZECUSDT,short,False,False,win,0.839,manual_close,3
timeout,63812.2,2026-07-29 02:00:00+00:00,0.333,0.5424090411116851,-0.33108458744162106,2026-07-29 00:00:00+00:00,2026-07-28 13:45:00+00:00,BTCUSDT-2026-07-28-long,BTCUSDT,long,True,False,win,0.874,manual_close,3
timeout,73.82,2026-07-29 11:30:00+00:00,0.211,0.41095890410959,-0.205479452054795,2026-07-28 15:30:00+00:00,2026-07-28 13:45:00+00:00,SOLUSDT-2026-07-28-long,SOLUSDT,long,False,False,unknown,,unknown,1
timeout,64014.7,2026-07-30 07:30:00+00:00,-0.237,0.1288372335435476,-0.6435086256319378,2026-07-29 09:45:00+00:00,2026-07-29 21:00:00+00:00,BTCUSDT-2026-07-29-long,BTCUSDT,long,True,False,not_taken,,never_filled,3
timeout,64809.9,2026-07-30 13:15:00+00:00,0.388,0.5148685180634067,-0.5797493241582695,2026-07-30 12:00:00+00:00,2026-07-29 21:00:00+00:00,BTCUSDT-2026-07-29-long-2,BTCUSDT,long,True,False,win,0.782,take_profit,3
timeout,63248.1,2026-07-31 13:45:00+00:00,1.089,1.1093379877820777,-0.2465403316294731,2026-07-31 13:45:00+00:00,2026-07-31 01:00:00+00:00,BTCUSDT-2026-07-30-short,BTCUSDT,short,True,False,win,0.5,take_profit,3
stop,62700.0,2026-07-31 14:00:00+00:00,-1.0,0.026234932640034316,-1.228078468447175,2026-07-31 07:30:00+00:00,2026-07-31 14:00:00+00:00,BTCUSDT-2026-07-31-long,BTCUSDT,long,True,True,loss,-1.0,stop_loss,3
timeout,581.15,2026-08-01 11:00:00+00:00,-0.512,0.13123359580052485,-0.5419947506561671,2026-07-31 13:00:00+00:00,2026-08-01 11:00:00+00:00,BNBUSDT-2026-07-31-long,BNBUSDT,long,False,True,breakeven,0.024,breakeven,2
timeout,0.0954,2026-08-01 13:30:00+00:00,-0.4,0.3499999999999993,-0.7750000000000007,2026-07-31 15:30:00+00:00,2026-07-31 21:45:00+00:00,ARKMUSDT-2026-07-31-long,ARKMUSDT,long,False,False,win,,manual_close,3
timeout,4.106,2026-08-01 15:30:00+00:00,0.856,1.2999999999999956,-0.6333333333333305,2026-08-01 12:00:00+00:00,2026-07-31 23:30:00+00:00,UNIUSDT-2026-07-31-short,UNIUSDT,short,False,False,win,0.76,take_profit,2
timeout,52.07,2026-08-02 08:15:00+00:00,-0.069,0.19779924852388675,-0.18679549114331673,2026-08-02 03:00:00+00:00,2026-08-01 18:45:00+00:00,HYPEUSDT-2026-08-01-long,HYPEUSDT,long,False,False,win,0.421,take_profit,2
timeout,63361.2,2026-08-02 08:15:00+00:00,0.18,0.33574007220216606,-0.5013237063778563,2026-08-02 05:00:00+00:00,2026-08-01 18:30:00+00:00,BTCUSDT-2026-08-01-long,BTCUSDT,long,True,False,win,1.787,take_profit,1
target,487.0,2026-08-02 19:45:00+00:00,0.553,0.9185558354324098,-0.18136020151133478,2026-08-02 21:30:00+00:00,2026-08-02 11:30:00+00:00,ZECUSDT-2026-08-02-long,ZECUSDT,long,False,True,win,0.702,take_profit,3
target,1892.0,2026-08-02 21:30:00+00:00,0.82,1.0169851380042445,-1.146193509250832,2026-08-02 21:45:00+00:00,2026-08-03 08:30:00+00:00,ETHUSDT-2026-08-02-long,ETHUSDT,long,False,True,win,,take_profit,2
timeout,487.62,2026-08-04 12:30:00+00:00,0.106,0.3979183346677338,-0.2930344275420331,2026-08-03 14:15:00+00:00,2026-08-04 01:15:00+00:00,ZECUSDT-2026-08-03-long,ZECUSDT,long,False,True,breakeven,0.0,breakeven,3
timeout,1873.97,2026-08-05 14:30:00+00:00,0.008,0.1668396855998812,-0.2805872756933124,2026-08-05 12:30:00+00:00,2026-08-05 13:30:00+00:00,ETHUSDT-2026-08-04-long,ETHUSDT,long,False,True,win,0.246,manual_close,2
timeout,1906.47,2026-08-06 13:45:00+00:00,0.598,1.0315635451505063,-0.20045986622073442,2026-08-05 18:15:00+00:00,2026-08-05 14:30:00+00:00,ETHUSDT-2026-08-05-long,ETHUSDT,long,False,False,win,0.451,manual_close,2
timeout,1910.66,2026-08-06 18:15:00+00:00,0.258,0.8726807421625074,-0.16634676903391066,2026-08-06 13:00:00+00:00,2026-08-05 20:45:00+00:00,ETHUSDT-2026-08-05-short,ETHUSDT,short,False,False,win,0.933,manual_close,3
timeout,64806.0,2026-08-07 09:15:00+00:00,-0.082,0.45296515652642266,-0.20159987693254275,2026-08-06 13:15:00+00:00,2026-08-06 15:00:00+00:00,BTCUSDT-2026-08-06-short,BTCUSDT,short,True,True,win,0.988,take_profit,2
stop,0.605,2026-08-07 07:45:00+00:00,-1.0,0.07341944255608451,-1.0067980965329708,2026-08-06 22:30:00+00:00,2026-08-07 07:45:00+00:00,TRADOORUSDT-2026-08-06-long,TRADOORUSDT,long,False,True,loss,,stop_loss,3
timeout,0.1338,2026-08-08 13:15:00+00:00,-0.098,0.19512195121951004,-0.4390243902438993,2026-08-07 14:45:00+00:00,2026-08-08 09:00:00+00:00,THETAUSDT-2026-08-07-short,THETAUSDT,short,False,True,unknown,,unknown,1
timeout,1921.57,2026-08-08 16:15:00+00:00,-0.209,0.2945434298440954,-0.3276726057906447,2026-08-07 17:00:00+00:00,2026-08-08 14:30:00+00:00,ETHUSDT-2026-08-07-short,ETHUSDT,short,False,True,win,0.568,manual_close,3
timeout,0.01401,2026-08-11 13:30:00+00:00,1.405,1.5675675675675624,-0.1621621621621647,2026-08-11 10:15:00+00:00,2026-08-10 14:00:00+00:00,GRTUSDT-2026-08-10-short,GRTUSDT,short,False,False,win,0.424,take_profit,3
timeout,63570.6,2026-08-11 16:15:00+00:00,-0.331,0.23125,-0.425,2026-08-11 12:00:00+00:00,2026-08-11 15:30:00+00:00,BTCUSDT-2026-08-10-long,BTCUSDT,long,True,False,win,0.268,manual_close,3
target,1890.0,2026-08-11 11:00:00+00:00,0.483,0.7083719493358092,-0.6842755637936342,2026-08-11 12:00:00+00:00,2026-08-11 15:30:00+00:00,ETHUSDT-2026-08-10-long,ETHUSDT,long,False,True,win,0.567,take_profit,3
timeout,55.883,2026-08-14 15:15:00+00:00,0.838,0.9904458598726111,-0.11584394904458753,2026-08-14 14:45:00+00:00,2026-08-13 15:30:00+00:00,HYPEUSDT-2026-08-13-short,HYPEUSDT,short,False,False,win,0.859,take_profit,3
target,499.0,2026-08-15 01:30:00+00:00,0.485,0.48536478811708256,-0.08125819134993512,2026-08-15 01:30:00+00:00,2026-08-14 18:45:00+00:00,ZECUSDT-2026-08-14-long,ZECUSDT,long,False,True,win,0.571,take_profit,3
timeout,4.07,2026-08-15 16:15:00+00:00,0.194,0.3432835820895556,-0.3283582089552222,2026-08-15 13:00:00+00:00,2026-08-14 19:00:00+00:00,ENSUSDT-2026-08-14-long,ENSUSDT,long,False,False,unknown,,unknown,2
timeout,75.25,2026-08-17 01:30:00+00:00,-0.063,0.12083333333332973,-0.5833333333333344,2026-08-16 16:30:00+00:00,2026-08-16 21:30:00+00:00,SOLUSDT-2026-08-16-long,SOLUSDT,long,False,False,win,0.13,manual_close,3
timeout,0.3279,2026-08-18 14:15:00+00:00,1.41,1.9945355191256866,-0.3825136612021865,2026-08-18 05:30:00+00:00,2026-08-17 15:45:00+00:00,WLDUSDT-2026-08-17-short,WLDUSDT,short,False,False,win,0.351,manual_close,3
timeout,64823.9,2026-08-18 15:45:00+00:00,-0.635,0.2188895360124254,-0.8620656183265396,2026-08-17 17:15:00+00:00,2026-08-18 14:30:00+00:00,BTCUSDT-2026-08-17-short,BTCUSDT,short,True,False,loss,,stop_loss,1
timeout,511.19,2026-08-19 13:30:00+00:00,-0.529,0.28262490678597735,-0.7695749440715864,2026-08-18 13:45:00+00:00,2026-08-18 15:30:00+00:00,ZECUSDT-2026-08-18-short,ZECUSDT,short,False,True,unknown,,unknown,2
stop,61.5,2026-08-19 15:30:00+00:00,-1.0,0.22319622387053523,-9.82670262980447,2026-08-19 15:15:00+00:00,2026-08-20 09:00:00+00:00,HYPEUSDT-2026-08-19-short,HYPEUSDT,short,False,False,unknown,,,1
target,70200.0,2026-08-20 08:00:00+00:00,0.474,4.357585513078473,-0.587042253521122,2026-08-21 01:30:00+00:00,2026-08-20 03:00:00+00:00,BTCUSDT-2026-08-20-long,BTCUSDT,long,True,True,win,2.544,take_profit,2
stop,74100.0,2026-08-21 01:15:00+00:00,-1.0,0.4398848092152628,-3.6184305255579554,2026-08-20 13:30:00+00:00,2026-08-21 08:45:00+00:00,BTCUSDT-2026-08-20-short,BTCUSDT,short,True,False,loss,,stop_loss,2
stop,0.09106,2026-08-20 17:00:00+00:00,-1.0,0.3122171945701335,-4.4117647058823435,2026-08-20 18:30:00+00:00,2026-08-21 15:00:00+00:00,ARBUSDT-2026-08-20-short,ARBUSDT,short,False,True,unknown,,unknown,3
timeout,77187.6,2026-08-22 13:15:00+00:00,-0.106,0.7650050325793336,-0.4649573555119979,2026-08-22 03:30:00+00:00,2026-08-22 05:00:00+00:00,BTCUSDT-2026-08-21-long,BTCUSDT,long,True,True,breakeven,,breakeven,2
