asset,threshold,entry_ts,entry_iso,entry_date,bar_day_str,exit_ts,exit_iso,hold_hours_scheduled,hold_hours_actual,pdo,today_open,gap_pct,btc_30d_pct,entry_price,exit_price,gross_bp,net_bp,in_band,config
BTC,-10.0,1599037200,2020-09-02T09:00:00Z,2020-09-02,2020-09-02,1599094800,2020-09-03T01:00:00Z,24,16.0,11649.51,11921.97,2.3388108169356405,4.662610021385412,11711.61,11410.34,-257.24046480372965,-275.24046480372965,False,m10
BTC,-10.0,1603897200,2020-10-28T15:00:00Z,2020-10-28,2020-10-28,1603933200,2020-10-29T01:00:00Z,24,10.0,13052.15,13636.16,4.47443524630042,20.331902834082648,13069.26,13245.17,134.5982863605122,116.59828636051219,False,m10
BTC,-10.0,1604476800,2020-11-04T08:00:00Z,2020-11-04,2020-11-04,1604538000,2020-11-05T01:00:00Z,24,17.0,13549.63,14023.53,3.4975124782005227,27.269936956723136,13600.46,14105.09,371.0389207423881,353.0389207423881,False,m10
BTC,-10.0,1604941200,2020-11-09T17:00:00Z,2020-11-09,2020-11-09,1604970000,2020-11-10T01:00:00Z,24,8.0,14818.3,15475.1,4.432357287948017,33.321864118030575,15111.62,15300.0,124.65903721771588,106.65903721771588,False,m10
BTC,-10.0,1606831200,2020-12-01T14:00:00Z,2020-12-01,2020-12-01,1606870800,2020-12-02T01:00:00Z,24,11.0,18185.0,19695.87,8.308331042067632,36.0016674218396,18759.73,18836.51,40.92809438088763,22.92809438088763,False,m10
BTC,-10.0,1608440400,2020-12-20T05:00:00Z,2020-12-20,2020-12-20,1608512400,2020-12-21T01:00:00Z,24,20.0,23107.39,23821.6,3.0908293840195675,28.75411037994942,23426.54,23679.55,108.00143768563197,90.00143768563197,False,m10
BTC,-10.0,1608764400,2020-12-23T23:00:00Z,2020-12-23,2020-12-23,1608771600,2020-12-24T01:00:00Z,24,2.0,22719.88,23810.79,4.801565853340774,26.478548195289882,23291.91,23067.41,-96.38539733323736,-114.38539733323736,False,m10
BTC,-10.0,1609218000,2020-12-29T05:00:00Z,2020-12-29,2020-12-29,1609290000,2020-12-30T01:00:00Z,24,20.0,26281.54,27079.42,3.0358951568286994,49.11681585317795,26487.62,27630.74,431.5676531149282,413.5676531149282,False,m10
BTC,-10.0,1609747200,2021-01-04T08:00:00Z,2021-01-04,2021-01-04,1609808400,2021-01-05T01:00:00Z,24,17.0,32176.45,33000.05,2.5596360070797184,69.57492632715554,32068.84,32430.49,112.77302203634542,94.77302203634542,False,m10
BTC,-10.0,1610074800,2021-01-08T03:00:00Z,2021-01-08,2021-01-08,1610154000,2021-01-09T01:00:00Z,24,22.0,36769.36,39432.48,7.2427695233205105,103.39007712925988,37181.74,40283.56,834.2320719794171,816.2320719794171,False,m10
BTC,-10.0,1610172000,2021-01-09T06:00:00Z,2021-01-09,2021-01-09,1610240400,2021-01-10T01:00:00Z,24,19.0,39432.48,40586.96,2.9277387574912757,113.88296665046482,39295.37,40581.48,327.293011873917,309.293011873917,False,m10
BTC,-10.0,1610715600,2021-01-15T13:00:00Z,2021-01-15,2021-01-15,1610758800,2021-01-16T01:00:00Z,24,12.0,37371.38,39145.21,4.746493172047705,91.11973449119834,37770.63,37159.51,-161.79767189480222,-179.79767189480222,False,m10
BTC,-10.0,1611100800,2021-01-20T00:00:00Z,2021-01-20,2021-01-19,1611104400,2021-01-20T01:00:00Z,24,1.0,35824.99,36622.46,2.226015973765802,53.019374543817385,35891.49,36314.04,117.72985741188347,99.72985741188347,False,m10
BTC,-10.0,1611979200,2021-01-30T04:00:00Z,2021-01-30,2021-01-30,1612054800,2021-01-31T01:00:00Z,24,21.0,33368.18,34246.28,2.631548978697665,14.640848952590963,33273.36,34066.84,238.47306073086605,220.47306073086605,False,m10
BTC,-10.0,1612674000,2021-02-07T05:00:00Z,2021-02-07,2021-02-07,1612746000,2021-02-08T01:00:00Z,24,20.0,38289.32,39181.01,2.3288217184321955,-0.9204549803821784,38312.99,38725.4,107.6423427145734,89.6423427145734,False,m10
BTC,-10.0,1613358000,2021-02-15T03:00:00Z,2021-02-15,2021-02-15,1613437200,2021-02-16T01:00:00Z,24,22.0,47156.78,48580.47,3.019056856723471,29.398630926960763,46874.02,47669.02,169.60354584479865,151.60354584479865,False,m10
BTC,-10.0,1613962800,2021-02-22T03:00:00Z,2021-02-22,2021-02-22,1614042000,2021-02-23T01:00:00Z,24,22.0,55841.19,57412.35,2.8136219876402997,76.26122382167506,56855.12,53440.66,-600.5545322919025,-618.5545322919025,False,m10
BTC,-10.0,1614880800,2021-03-04T18:00:00Z,2021-03-04,2021-03-04,1614906000,2021-03-05T01:00:00Z,24,7.0,48436.61,50349.37,3.9489964305924836,39.18514771399886,48508.07,46829.84,-345.9692376959145,-363.9692376959145,False,m10
BTC,-10.0,1615546800,2021-03-12T11:00:00Z,2021-03-12,2021-03-12,1615597200,2021-03-13T01:00:00Z,24,14.0,55851.59,57773.15,3.440475016020144,21.629344263595872,56715.97,56689.35,-4.693563382589527,-22.693563382589527,False,m10
BTC,-10.0,1615950000,2021-03-17T03:00:00Z,2021-03-17,2021-03-17,1616029200,2021-03-18T01:00:00Z,24,22.0,55605.2,56900.74,2.3298900102868094,18.99489311989884,55777.69,58927.54,564.7150321212657,546.7150321212657,False,m10
BTC,-10.0,1617602400,2021-04-05T06:00:00Z,2021-04-05,2021-04-05,1617670800,2021-04-06T01:00:00Z,24,19.0,57051.95,58202.01,2.015811904764,17.323328717171705,56897.45,59356.23,432.1423895095489,414.1423895095489,False,m10
BTC,-10.0,1620565200,2021-05-09T13:00:00Z,2021-05-09,2021-05-09,1620608400,2021-05-10T01:00:00Z,24,12.0,57315.49,58866.53,2.7061445344007367,-3.5393197545884783,56433.53,58858.6,429.7214794112647,411.7214794112647,False,m10
BTC,-10.0,1625043600,2021-06-30T09:00:00Z,2021-06-30,2021-06-30,1625101200,2021-07-01T01:00:00Z,24,16.0,34494.89,35911.72,4.107361988978663,-4.233525071226881,34591.32,34727.83,39.46365735681745,21.46365735681745,False,m10
BTC,-10.0,1626091200,2021-07-12T12:00:00Z,2021-07-12,2021-07-12,1626138000,2021-07-13T01:00:00Z,24,13.0,33502.87,34259.0,2.2569111243305344,-5.805875263718258,33530.0,33059.99,-140.17596182523184,-158.17596182523184,False,m10
BTC,-10.0,1628157600,2021-08-05T10:00:00Z,2021-08-05,2021-08-05,1628211600,2021-08-06T01:00:00Z,24,15.0,38207.04,39723.17,3.968195390168925,11.214528121396693,38040.44,40061.99,531.4212979660571,513.4212979660571,False,m10
BTC,-10.0,1629954000,2021-08-26T05:00:00Z,2021-08-26,2021-08-26,1630026000,2021-08-27T01:00:00Z,24,20.0,47674.01,48973.32,2.725405309937212,29.584962930167574,47884.08,47249.2,-132.5868639430905,-150.5868639430905,False,m10
BTC,-10.0,1631826000,2021-09-16T21:00:00Z,2021-09-16,2021-09-16,1631840400,2021-09-17T01:00:00Z,24,4.0,47103.28,48121.4,2.161463065841705,4.7725716632432595,47146.62,47499.99,74.95129025155921,56.951290251559215,False,m10
BTC,-10.0,1632052800,2021-09-19T12:00:00Z,2021-09-19,2021-09-19,1632099600,2021-09-20T01:00:00Z,24,13.0,47299.98,48292.75,2.0988803800762637,0.8639594700520195,47327.73,46977.98,-73.89959332509744,-91.89959332509744,False,m10
BTC,-10.0,1634072400,2021-10-12T21:00:00Z,2021-10-12,2021-10-12,1634086800,2021-10-13T01:00:00Z,24,4.0,54659.01,57471.35,5.14524503828371,22.774081247090656,55361.08,56459.81,198.46614264028116,180.46614264028116,False,m10
BTC,-10.0,1634785200,2021-10-21T03:00:00Z,2021-10-21,2021-10-21,1634864400,2021-10-22T01:00:00Z,24,22.0,64280.59,66001.4,2.6770289445071955,51.37571095571095,64940.18,62789.22,-331.2217490003877,-349.2217490003877,False,m10
BTC,-10.0,1635285600,2021-10-26T22:00:00Z,2021-10-26,2021-10-26,1635296400,2021-10-27T01:00:00Z,24,3.0,60852.22,63078.78,3.658962647541861,39.58943978602461,60810.59,60685.25,-20.611541509463205,-38.61154150946321,False,m10
BTC,-10.0,1635966000,2021-11-03T19:00:00Z,2021-11-03,2021-11-03,1635987600,2021-11-04T01:00:00Z,24,6.0,60911.12,63220.57,3.791508020210426,28.044608459386026,63149.04,62829.56,-50.591426251294095,-68.5914262512941,False,m10
BTC,-10.0,1637722800,2021-11-24T03:00:00Z,2021-11-24,2021-11-24,1637802000,2021-11-25T01:00:00Z,24,22.0,56243.83,57541.26,2.306795252030312,-9.193756863879388,56258.79,58008.06,310.9327449097288,292.9327449097288,True,m10
BTC,-10.0,1637913600,2021-11-26T08:00:00Z,2021-11-26,2021-11-26,1637974800,2021-11-27T01:00:00Z,24,17.0,57138.29,58960.37,3.188894872422681,-4.99094827967272,56957.86,54082.72,-504.783712028507,-522.783712028507,False,m10
BTC,-10.0,1642096800,2022-01-13T18:00:00Z,2022-01-13,2022-01-13,1642122000,2022-01-14T01:00:00Z,24,7.0,42729.29,43902.65,2.7460320543589667,-8.150460200896434,42822.12,42750.66,-16.687637137068336,-34.687637137068336,True,m10
BTC,-10.0,1645660800,2022-02-24T00:00:00Z,2022-02-24,2022-02-23,1645664400,2022-02-24T01:00:00Z,24,1.0,37008.16,38230.33,3.3024338416176273,1.6084407268343142,37250.01,36755.82,-132.66842076015584,-150.66842076015584,False,m10
BTC,-10.0,1649952000,2022-04-14T16:00:00Z,2022-04-14,2022-04-14,1649984400,2022-04-15T01:00:00Z,24,9.0,40074.95,41147.78,2.6770588609592822,2.4269096301596815,39964.02,39859.99,-26.030914807869678,-44.03091480786968,False,m10
BTC,-10.0,1660046400,2022-08-09T12:00:00Z,2022-08-09,2022-08-09,1660093200,2022-08-10T01:00:00Z,24,13.0,23174.39,23810.98,2.74695472027527,9.210847513642005,23263.92,22771.87,-211.50777684930122,-229.50777684930122,False,m10
BTC,-10.0,1664305200,2022-09-27T19:00:00Z,2022-09-27,2022-09-27,1664326800,2022-09-28T01:00:00Z,24,6.0,18809.13,19226.68,2.219932554030937,-4.348712546617619,19140.98,19096.83,-23.065694650952207,-41.06569465095221,False,m10
BTC,-10.0,1675080000,2023-01-30T12:00:00Z,2023-01-30,2023-01-30,1675126800,2023-01-31T01:00:00Z,24,13.0,23021.4,23743.37,3.1360820801515006,39.29655975831691,23077.47,22828.32,-107.96244129014254,-125.96244129014254,False,m10
BTC,-10.0,1675875600,2023-02-08T17:00:00Z,2023-02-08,2023-02-08,1675904400,2023-02-09T01:00:00Z,24,8.0,22762.52,23242.42,2.108290294747672,32.53988956500059,22966.3,22980.64,6.243931325464747,-11.756068674535253,False,m10
